gene	condition	intervention	replicate	gene_conditions	gamma	beta	l	readout
ENDOV	C1	S147	R4	ENDOV-C1	0.11337694423354375	0.05024943389018682	0.0	-0.06619420993005462
ENDOV	C1	S148	R0	ENDOV-C1	0.11337694423354375	0.05024943389018682	0.0	0.3092791167710083
ENDOV	C1	S148	R1	ENDOV-C1	0.11337694423354375	0.05024943389018682	0.0	0.19529010169412633
ENDOV	C1	S148	R2	ENDOV-C1	0.11337694423354375	0.05024943389018682	0.0	-0.10278621580248334
ENDOV	C1	S148	R3	ENDOV-C1	0.11337694423354375	0.05024943389018682	0.0	0.12098351636037832
ENDOV	C1	S148	R4	ENDOV-C1	0.11337694423354375	0.05024943389018682	0.0	0.20300515124866245
ENDOV	C1	S149	R0	ENDOV-C1	0.11337694423354375	0.05024943389018682	0.0	0.14081230905368494
ENDOV	C1	S149	R1	ENDOV-C1	0.11337694423354375	0.05024943389018682	0.0	0.2216593893840535
ENDOV	C1	S149	R2	ENDOV-C1	0.11337694423354375	0.05024943389018682	0.0	0.06629961959880656
ENDOV	C1	S149	R3	ENDOV-C1	0.11337694423354375	0.05024943389018682	0.0	0.18114315104553744
ENDOV	C1	S149	R4	ENDOV-C1	0.11337694423354375	0.05024943389018682	0.0	0.15827800885021492
SMAD5	C0	S150	R0	SMAD5-C0	-0.1099891267314031	0.03001703199558275	0.0	-0.09827829343201769
SMAD5	C0	S150	R1	SMAD5-C0	-0.1099891267314031	0.03001703199558275	0.0	-0.1020749849146539
SMAD5	C0	S150	R2	SMAD5-C0	-0.1099891267314031	0.03001703199558275	0.0	-0.05999613921655758
SMAD5	C0	S150	R3	SMAD5-C0	-0.1099891267314031	0.03001703199558275	0.0	0.013300046632988852
SMAD5	C0	S150	R4	SMAD5-C0	-0.1099891267314031	0.03001703199558275	0.0	-0.1329840747558255
SMAD5	C0	S151	R0	SMAD5-C0	-0.1099891267314031	0.03001703199558275	0.0	-0.12069609713701343
SMAD5	C0	S151	R1	SMAD5-C0	-0.1099891267314031	0.03001703199558275	0.0	-0.06391559556156919
SMAD5	C0	S151	R2	SMAD5-C0	-0.1099891267314031	0.03001703199558275	0.0	-0.09198709229869524
SMAD5	C0	S151	R3	SMAD5-C0	-0.1099891267314031	0.03001703199558275	0.0	-0.04141186550138781
SMAD5	C0	S151	R4	SMAD5-C0	-0.1099891267314031	0.03001703199558275	0.0	-0.008143021160386052
SMAD5	C0	S152	R0	SMAD5-C0	-0.1099891267314031	0.03001703199558275	0.0	0.049146795549267236
SMAD5	C0	S152	R1	SMAD5-C0	-0.1099891267314031	0.03001703199558275	0.0	-0.09161650956298675
SMAD5	C0	S152	R2	SMAD5-C0	-0.1099891267314031	0.03001703199558275	0.0	-0.3077018944018569
SMAD5	C0	S152	R3	SMAD5-C0	-0.1099891267314031	0.03001703199558275	0.0	-0.08693454868133325
SMAD5	C0	S152	R4	SMAD5-C0	-0.1099891267314031	0.03001703199558275	0.0	-0.0445850520475363
SMAD5	C0	S153	R0	SMAD5-C0	-0.1099891267314031	0.03001703199558275	0.0	-0.09866759638909531
SMAD5	C0	S153	R1	SMAD5-C0	-0.1099891267314031	0.03001703199558275	0.0	-0.09529571091252952
SMAD5	C0	S153	R2	SMAD5-C0	-0.1099891267314031	0.03001703199558275	0.0	-0.3232229460005317
SMAD5	C0	S153	R3	SMAD5-C0	-0.1099891267314031	0.03001703199558275	0.0	-0.029173661074282417
SMAD5	C0	S153	R4	SMAD5-C0	-0.1099891267314031	0.03001703199558275	0.0	-0.11237532763782102
SMAD5	C0	S154	R0	SMAD5-C0	-0.1099891267314031	0.03001703199558275	0.0	-0.23107975552684062
SMAD5	C0	S154	R1	SMAD5-C0	-0.1099891267314031	0.03001703199558275	0.0	-0.16711430129531613
SMAD5	C0	S154	R2	SMAD5-C0	-0.1099891267314031	0.03001703199558275	0.0	-0.1664550888823791
SMAD5	C0	S154	R3	SMAD5-C0	-0.1099891267314031	0.03001703199558275	0.0	-0.01909718650165012
SMAD5	C0	S154	R4	SMAD5-C0	-0.1099891267314031	0.03001703199558275	0.0	-0.023808285083479805
SMAD5	C1	S155	R0	SMAD5-C1	-0.1099891267314031	-0.035224984649351865	0.0	0.006260926867470151
SMAD5	C1	S155	R1	SMAD5-C1	-0.1099891267314031	-0.035224984649351865	0.0	-0.08042163014946314
SMAD5	C1	S155	R2	SMAD5-C1	-0.1099891267314031	-0.035224984649351865	0.0	-0.2803790499125224
SMAD5	C1	S155	R3	SMAD5-C1	-0.1099891267314031	-0.035224984649351865	0.0	-0.2861350390279741
SMAD5	C1	S155	R4	SMAD5-C1	-0.1099891267314031	-0.035224984649351865	0.0	-0.032141575927841864
SMAD5	C1	S156	R0	SMAD5-C1	-0.1099891267314031	-0.035224984649351865	0.0	0.011454508728859475
SMAD5	C1	S156	R1	SMAD5-C1	-0.1099891267314031	-0.035224984649351865	0.0	-0.16898892119529133
SMAD5	C1	S156	R2	SMAD5-C1	-0.1099891267314031	-0.035224984649351865	0.0	-0.08933381256224382
SMAD5	C1	S156	R3	SMAD5-C1	-0.1099891267314031	-0.035224984649351865	0.0	-0.2957032397587062
SMAD5	C1	S156	R4	SMAD5-C1	-0.1099891267314031	-0.035224984649351865	0.0	-0.3396062872139337
SMAD5	C1	S157	R0	SMAD5-C1	-0.1099891267314031	-0.035224984649351865	0.0	-0.2626164790350394
SMAD5	C1	S157	R1	SMAD5-C1	-0.1099891267314031	-0.035224984649351865	0.0	-0.1809328639410566
SMAD5	C1	S157	R2	SMAD5-C1	-0.1099891267314031	-0.035224984649351865	0.0	-0.19735174992155877
SMAD5	C1	S157	R3	SMAD5-C1	-0.1099891267314031	-0.035224984649351865	0.0	-0.16822551772588168
SMAD5	C1	S157	R4	SMAD5-C1	-0.1099891267314031	-0.035224984649351865	0.0	-0.194315554650666
SMAD5	C1	S158	R0	SMAD5-C1	-0.1099891267314031	-0.035224984649351865	0.0	-0.07728399688578867
SMAD5	C1	S158	R1	SMAD5-C1	-0.1099891267314031	-0.035224984649351865	0.0	-0.002459416248020485
SMAD5	C1	S158	R2	SMAD5-C1	-0.1099891267314031	-0.035224984649351865	0.0	-0.14159436510471143
SMAD5	C1	S158	R3	SMAD5-C1	-0.1099891267314031	-0.035224984649351865	0.0	0.057785637363291176
SMAD5	C1	S158	R4	SMAD5-C1	-0.1099891267314031	-0.035224984649351865	0.0	-0.20865458241083956
SMAD5	C1	S159	R0	SMAD5-C1	-0.1099891267314031	-0.035224984649351865	0.0	-0.1977244507746489
SMAD5	C1	S159	R1	SMAD5-C1	-0.1099891267314031	-0.035224984649351865	0.0	-0.10644064510645995
SMAD5	C1	S159	R2	SMAD5-C1	-0.1099891267314031	-0.035224984649351865	0.0	-0.18069398758182237
SMAD5	C1	S159	R3	SMAD5-C1	-0.1099891267314031	-0.035224984649351865	0.0	-0.0275088858030908
SMAD5	C1	S159	R4	SMAD5-C1	-0.1099891267314031	-0.035224984649351865	0.0	-0.2093248929005439
BAZ1B	C0	S160	R0	BAZ1B-C0	-0.017242820755043575	-0.11006191772129213	0.0	0.004964660034528279
BAZ1B	C0	S160	R1	BAZ1B-C0	-0.017242820755043575	-0.11006191772129213	0.0	-0.10788723684695802
BAZ1B	C0	S160	R2	BAZ1B-C0	-0.017242820755043575	-0.11006191772129213	0.0	0.12924053959534226
BAZ1B	C0	S160	R3	BAZ1B-C0	-0.017242820755043575	-0.11006191772129213	0.0	-0.1737162290411563
BAZ1B	C0	S160	R4	BAZ1B-C0	-0.017242820755043575	-0.11006191772129213	0.0	-0.14757412924708196
BAZ1B	C0	S161	R0	BAZ1B-C0	-0.017242820755043575	-0.11006191772129213	0.0	-0.11273955674768696
BAZ1B	C0	S161	R1	BAZ1B-C0	-0.017242820755043575	-0.11006191772129213	0.0	-0.3454075351845307
BAZ1B	C0	S161	R2	BAZ1B-C0	-0.017242820755043575	-0.11006191772129213	0.0	-0.06707822572248195
BAZ1B	C0	S161	R3	BAZ1B-C0	-0.017242820755043575	-0.11006191772129213	0.0	-0.07922012714981885
BAZ1B	C0	S161	R4	BAZ1B-C0	-0.017242820755043575	-0.11006191772129213	0.0	-0.1163729020857922
BAZ1B	C0	S162	R0	BAZ1B-C0	-0.017242820755043575	-0.11006191772129213	0.0	-0.28174431661500554
BAZ1B	C0	S162	R1	BAZ1B-C0	-0.017242820755043575	-0.11006191772129213	0.0	-0.2819608424732014
BAZ1B	C0	S162	R2	BAZ1B-C0	-0.017242820755043575	-0.11006191772129213	0.0	-0.06864288661625127
BAZ1B	C0	S162	R3	BAZ1B-C0	-0.017242820755043575	-0.11006191772129213	0.0	-0.009786869720600208
BAZ1B	C0	S162	R4	BAZ1B-C0	-0.017242820755043575	-0.11006191772129213	0.0	0.032141724705886415
BAZ1B	C0	S163	R0	BAZ1B-C0	-0.017242820755043575	-0.11006191772129213	0.0	-0.21684889087132767
BAZ1B	C0	S163	R1	BAZ1B-C0	-0.017242820755043575	-0.11006191772129213	0.0	-0.23038454125221408
BAZ1B	C0	S163	R2	BAZ1B-C0	-0.017242820755043575	-0.11006191772129213	0.0	-0.15449861844479076
BAZ1B	C0	S163	R3	BAZ1B-C0	-0.017242820755043575	-0.11006191772129213	0.0	-0.32487775266371943
BAZ1B	C0	S163	R4	BAZ1B-C0	-0.017242820755043575	-0.11006191772129213	0.0	-0.18619785608071016
BAZ1B	C0	S164	R0	BAZ1B-C0	-0.017242820755043575	-0.11006191772129213	0.0	-0.04212577472480411
BAZ1B	C0	S164	R1	BAZ1B-C0	-0.017242820755043575	-0.11006191772129213	0.0	0.036155511660605794
BAZ1B	C0	S164	R2	BAZ1B-C0	-0.017242820755043575	-0.11006191772129213	0.0	-0.09938919311286934
BAZ1B	C0	S164	R3	BAZ1B-C0	-0.017242820755043575	-0.11006191772129213	0.0	0.03675062637919119
BAZ1B	C0	S164	R4	BAZ1B-C0	-0.017242820755043575	-0.11006191772129213	0.0	-0.08621744467642861
BAZ1B	C1	S165	R0	BAZ1B-C1	-0.017242820755043575	0.11447237098396142	0.0	0.11636594174280984
BAZ1B	C1	S165	R1	BAZ1B-C1	-0.017242820755043575	0.11447237098396142	0.0	0.08008543148116451
BAZ1B	C1	S165	R2	BAZ1B-C1	-0.017242820755043575	0.11447237098396142	0.0	0.11592325480611738
BAZ1B	C1	S165	R3	BAZ1B-C1	-0.017242820755043575	0.11447237098396142	0.0	0.07174425550452893
BAZ1B	C1	S165	R4	BAZ1B-C1	-0.017242820755043575	0.11447237098396142	0.0	0.08313847498990201
BAZ1B	C1	S166	R0	BAZ1B-C1	-0.017242820755043575	0.11447237098396142	0.0	0.031040366734950586
BAZ1B	C1	S166	R1	BAZ1B-C1	-0.017242820755043575	0.11447237098396142	0.0	0.12313274040811821
BAZ1B	C1	S166	R2	BAZ1B-C1	-0.017242820755043575	0.11447237098396142	0.0	0.09867439173069649
BAZ1B	C1	S166	R3	BAZ1B-C1	-0.017242820755043575	0.11447237098396142	0.0	-0.050728453232693385
BAZ1B	C1	S166	R4	BAZ1B-C1	-0.017242820755043575	0.11447237098396142	0.0	0.07315950005371921
BAZ1B	C1	S167	R0	BAZ1B-C1	-0.017242820755043575	0.11447237098396142	0.0	0.011662410989467978
BAZ1B	C1	S167	R1	BAZ1B-C1	-0.017242820755043575	0.11447237098396142	0.0	-0.1075904956451597
BAZ1B	C1	S167	R2	BAZ1B-C1	-0.017242820755043575	0.11447237098396142	0.0	0.14561791516305017
BAZ1B	C1	S167	R3	BAZ1B-C1	-0.017242820755043575	0.11447237098396142	0.0	0.25309837568115595
BAZ1B	C1	S167	R4	BAZ1B-C1	-0.017242820755043575	0.11447237098396142	0.0	0.33420256913540825
BAZ1B	C1	S168	R0	BAZ1B-C1	-0.017242820755043575	0.11447237098396142	0.0	0.25347150317821415
BAZ1B	C1	S168	R1	BAZ1B-C1	-0.017242820755043575	0.11447237098396142	0.0	0.01014939496811175
BAZ1B	C1	S168	R2	BAZ1B-C1	-0.017242820755043575	0.11447237098396142	0.0	0.21475404949972324
BAZ1B	C1	S168	R3	BAZ1B-C1	-0.017242820755043575	0.11447237098396142	0.0	0.20921945058453173
BAZ1B	C1	S168	R4	BAZ1B-C1	-0.017242820755043575	0.11447237098396142	0.0	-0.10155340291054434
BAZ1B	C1	S169	R0	BAZ1B-C1	-0.017242820755043575	0.11447237098396142	0.0	0.18335840176806287
BAZ1B	C1	S169	R1	BAZ1B-C1	-0.017242820755043575	0.11447237098396142	0.0	0.1599472537680704
BAZ1B	C1	S169	R2	BAZ1B-C1	-0.017242820755043575	0.11447237098396142	0.0	0.11351037525959702
BAZ1B	C1	S169	R3	BAZ1B-C1	-0.017242820755043575	0.11447237098396142	0.0	0.12609122179659837
BAZ1B	C1	S169	R4	BAZ1B-C1	-0.017242820755043575	0.11447237098396142	0.0	0.10306028850332624
ASF1B	C0	S170	R0	ASF1B-C0	-0.08778584179213718	0.004221374671559283	0.0	0.07962911774492494
ASF1B	C0	S170	R1	ASF1B-C0	-0.08778584179213718	0.004221374671559283	0.0	-0.12374335050376661
ASF1B	C0	S170	R2	ASF1B-C0	-0.08778584179213718	0.004221374671559283	0.0	-0.10355840644270584
ASF1B	C0	S170	R3	ASF1B-C0	-0.08778584179213718	0.004221374671559283	0.0	-0.08282556874995951
ASF1B	C0	S170	R4	ASF1B-C0	-0.08778584179213718	0.004221374671559283	0.0	-0.05599805960557071
ASF1B	C0	S171	R0	ASF1B-C0	-0.08778584179213718	0.004221374671559283	0.0	-0.25988944721970103
ASF1B	C0	S171	R1	ASF1B-C0	-0.08778584179213718	0.004221374671559283	0.0	0.05523291383431865
ASF1B	C0	S171	R2	ASF1B-C0	-0.08778584179213718	0.004221374671559283	0.0	-0.060944491436262224
ASF1B	C0	S171	R3	ASF1B-C0	-0.08778584179213718	0.004221374671559283	0.0	-0.026652007538100028
ASF1B	C0	S171	R4	ASF1B-C0	-0.08778584179213718	0.004221374671559283	0.0	-0.06383286794579886
ASF1B	C0	S172	R0	ASF1B-C0	-0.08778584179213718	0.004221374671559283	0.0	-0.10220859424896632
ASF1B	C0	S172	R1	ASF1B-C0	-0.08778584179213718	0.004221374671559283	0.0	-0.11908861847027406
ASF1B	C0	S172	R2	ASF1B-C0	-0.08778584179213718	0.004221374671559283	0.0	-0.07395305288662583
ASF1B	C0	S172	R3	ASF1B-C0	-0.08778584179213718	0.004221374671559283	0.0	-0.068359233027235
ASF1B	C0	S172	R4	ASF1B-C0	-0.08778584179213718	0.004221374671559283	0.0	0.03196170842123716
ASF1B	C0	S173	R0	ASF1B-C0	-0.08778584179213718	0.004221374671559283	0.0	-0.0489586924921105
ASF1B	C0	S173	R1	ASF1B-C0	-0.08778584179213718	0.004221374671559283	0.0	-0.09691333405718397
ASF1B	C0	S173	R2	ASF1B-C0	-0.08778584179213718	0.004221374671559283	0.0	0.11509204397366211
ASF1B	C0	S173	R3	ASF1B-C0	-0.08778584179213718	0.004221374671559283	0.0	-0.2115070827519301
ASF1B	C0	S173	R4	ASF1B-C0	-0.08778584179213718	0.004221374671559283	0.0	-0.21758538471092798
ASF1B	C0	S174	R0	ASF1B-C0	-0.08778584179213718	0.004221374671559283	0.0	-0.04810426190929511
ASF1B	C0	S174	R1	ASF1B-C0	-0.08778584179213718	0.004221374671559283	0.0	-0.10480179566963993
ASF1B	C0	S174	R2	ASF1B-C0	-0.08778584179213718	0.004221374671559283	0.0	-0.26102406594306127
ASF1B	C0	S174	R3	ASF1B-C0	-0.08778584179213718	0.004221374671559283	0.0	-0.11478743325835912
ASF1B	C0	S174	R4	ASF1B-C0	-0.08778584179213718	0.004221374671559283	0.0	-0.1546300441886562
ASF1B	C1	S175	R0	ASF1B-C1	-0.08778584179213718	0.058281521371582226	0.0	0.08360853962194124
ASF1B	C1	S175	R1	ASF1B-C1	-0.08778584179213718	0.058281521371582226	0.0	-0.09162949746357943
ASF1B	C1	S175	R2	ASF1B-C1	-0.08778584179213718	0.058281521371582226	0.0	0.07555714446617229
ASF1B	C1	S175	R3	ASF1B-C1	-0.08778584179213718	0.058281521371582226	0.0	0.016473849600463435
ASF1B	C1	S175	R4	ASF1B-C1	-0.08778584179213718	0.058281521371582226	0.0	-0.05013741162504294
ASF1B	C1	S176	R0	ASF1B-C1	-0.08778584179213718	0.058281521371582226	0.0	-0.02738713756174006
ASF1B	C1	S176	R1	ASF1B-C1	-0.08778584179213718	0.058281521371582226	0.0	0.013361553542833665
ASF1B	C1	S176	R2	ASF1B-C1	-0.08778584179213718	0.058281521371582226	0.0	-0.2603081717833849
ASF1B	C1	S176	R3	ASF1B-C1	-0.08778584179213718	0.058281521371582226	0.0	0.003202520336381777
ASF1B	C1	S176	R4	ASF1B-C1	-0.08778584179213718	0.058281521371582226	0.0	-0.06741628150063883
ASF1B	C1	S177	R0	ASF1B-C1	-0.08778584179213718	0.058281521371582226	0.0	0.15028761621825623
ASF1B	C1	S177	R1	ASF1B-C1	-0.08778584179213718	0.058281521371582226	0.0	-0.09863121609677118
ASF1B	C1	S177	R2	ASF1B-C1	-0.08778584179213718	0.058281521371582226	0.0	0.08475207157996721
ASF1B	C1	S177	R3	ASF1B-C1	-0.08778584179213718	0.058281521371582226	0.0	-0.2809967828611328
ASF1B	C1	S177	R4	ASF1B-C1	-0.08778584179213718	0.058281521371582226	0.0	0.05195818107787388
ASF1B	C1	S178	R0	ASF1B-C1	-0.08778584179213718	0.058281521371582226	0.0	-0.0018940450282274417
ASF1B	C1	S178	R1	ASF1B-C1	-0.08778584179213718	0.058281521371582226	0.0	-0.05420596950912849
ASF1B	C1	S178	R2	ASF1B-C1	-0.08778584179213718	0.058281521371582226	0.0	-0.0415932514691886
ASF1B	C1	S178	R3	ASF1B-C1	-0.08778584179213718	0.058281521371582226	0.0	-0.05556037948279008
ASF1B	C1	S178	R4	ASF1B-C1	-0.08778584179213718	0.058281521371582226	0.0	0.012796000537772634
ASF1B	C1	S179	R0	ASF1B-C1	-0.08778584179213718	0.058281521371582226	0.0	-0.042929176883586814
ASF1B	C1	S179	R1	ASF1B-C1	-0.08778584179213718	0.058281521371582226	0.0	-0.20827809126233918
ASF1B	C1	S179	R2	ASF1B-C1	-0.08778584179213718	0.058281521371582226	0.0	-0.04808540609858782
ASF1B	C1	S179	R3	ASF1B-C1	-0.08778584179213718	0.058281521371582226	0.0	0.19396785334203362
ASF1B	C1	S179	R4	ASF1B-C1	-0.08778584179213718	0.058281521371582226	0.0	-0.024819699934724822
